ANIO,MES,CONGLOMERADO,MUESTRA,SELVIV,HOGAR,ESTRATO,LLAVE_PANEL,CCDD,AREA,C201,C203,C204,C205,C206,C207,C208,C300n,NROINF,C301_DIA,C301_MES,C301_ANIO,C303,C304,C305,C306_1,C306_2,C306_3,C306_4,C306_5,C306_6,C306_7,C306_8,C306_9,C306_10,C306_10A,C306_11,C306A,C308_COD,C309_COD,C310,C311,C312,C313,C317,C317A,C318_1,C318_2,C318_3,C318_4,C318_5,C318_6,C318_7,C318_T,C328_T,whoraT,C330,C331,C333,C334,P209H,C335,C338,C339_1,C341_T,C342,C344,C345_1,C347_T,C348,C350,C352,C353,C354,C355,C356,C357_I,C358,C359,SEGURO1,C361_1,C362_1,C361_2,C362_2,C361_3,C362_3,C361_4,C362_4,C361_5,C362_5,C361_6,C362_6,C361_7,C362_7,C361_8,C362_8,C364_1,C365_1,C364_2,C365_2,C364_3,C365_3,C364_4,C365_4,C366,C366_1,C366_2,C375_1,C375_2,C375_3,C375_4,C375_5,C375_6,C376,C377,OCUP300,D341_T,D344,D347_T,D350,D351_T,I339_1,I342,I345_1,I348,INGTOT,INGTOTP,ingtrabw,RESIDENT,Informal_P,FAC300_ANUAL
2024,04,43916,8,0039,1,3,202404439168003912,18,1,2,2,1,2, ,2,30,2,2,24,6,1993,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,3,1,1,13,5,3,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,10,2, ,2,2,2,2,2,2,1,1,2, , , , , , , , , , , , ,1, ,6.63158108068837
2024,04,43916,8,0039,1,3,202404439168003913,18,1,3,3,1,2, ,1,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , 
2024,04,43918,4,0067,1,3,202304439184006711,18,1,1,1,1,2, ,1,51,1,1,30,9,1972,1, , , , , , , , , , , , , , , ,9313,729,3,5,1, ,5,2000,12,12,12,12,12,12,12,84, ,84,1, ,2, ,2,2,4,3500,624, , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,3, ,2,2,2,2,2,2,2,1,1,1,624, , , , ,3500, , , ,4124,4124,4124,1,2,12.9935470007199
2024,04,43918,4,0067,1,3,2023044391840067110,18,1,2,2,1,2, ,2,47,2,2,9,9,1976,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,7,2,2,7, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,3, ,1,2,2,2,2,2,2,1,1,4, , , , , , , , , , , , ,1, ,9.07650794242205
2024,04,43918,4,0067,1,3,202304439184006713,18,1,3,3,1,2, ,1,25,3,3,18,4,1998,1, , , , , , , , , , , , , , , ,3122,1102,3,5,2,1,1,4,0,5,5,5,5,5,0,25, ,25,1, ,1,2,2,2,2,250, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,1,1,1, , , , , ,1083, , , ,1083,1083,1083,1,1,14.1021586645208
2024,04,43918,4,0067,1,3,202304439184006715,18,1,4,3,1,2, ,1,22,4,4,10,3,2002,1, , , , , , , , , , , , , , , ,9412,5610,3,5,3,2,1,3,0,7,7,7,7,8,8,44, ,44,1, ,1,1,1,1,2,200,60, , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,260, , , , ,866, , , ,1126,1126,1126,1,1,11.7033646059484
2024,04,43918,4,0067,1,3,202304439184006716,18,1,5,3,1,2, ,1,18,5,5,12,12,2005,1, , , , , , , , , , , , , , , ,5131,5610,3,5,3,2,1,2,0,5,5,5,5,5,0,25, ,25,1, ,1,1,1,2,2,100,25, , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,1,1,108, , , , ,433, , , ,541,541,541,1,1,11.7033646059484
2024,04,43918,4,0067,1,3,202304439184006717,18,1,6,3,1,2, ,1,16,6,6,16,3,2008,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,4,1,1,13,5,2,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,3, ,2,2,2,2,2,2,10,1,2, , , , , , , , , , , , ,1, ,11.7033646059484
2024,04,43918,4,0067,1,3,202304439184006718,18,1,7,3,1,2, ,1,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , 
2024,04,43918,4,0067,1,3,202304439184006714,18,1,8,3,1,2, ,2,23,8,8,24,7,2000,1, , , , , , , , , , , , , , , ,9411,5610,3,5,3,2,1,2,0,8,8,8,7,7,0,38, ,38,1, ,1,1,1,2,2,250,25, , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,1,1,1,108, , , , ,1083, , , ,1191,1191,1191,1,1,10.4855057226953
2024,04,43918,4,0067,1,3,202304439184006719,18,1,9,5,1,2, ,2,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , 
2024,04,43918,4,0068,1,3,202304439184006811,18,1,1,1,1,2, ,2,41,1,1,10,10,1982,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2, ,9211,122,4, ,3,2,1,2,5,6,7,6,7,6,7,44, ,44,1, ,1,1,1, , , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,5,1, , , , , , , , , ,0,0,0,1,1,11.4646489356138
2024,04,43918,4,0068,1,3,202304439184006812,18,1,2,2,1,2, ,1,46,2,2,2,2,1978,1, , , , , , , , , , , , , , , ,6112,122,2, ,3,2,1,2,6,6,6,6,6,5,5,40, ,40,1, ,1,1,1,1, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,2,7,1, ,3, , , , ,147, , ,150,150,150,1,1,8.61581407070443
2024,04,43918,4,0068,1,3,202304439184006813,18,1,3,3,1,1, ,2,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, , 
2024,04,43918,4,0068,1,3,202304439184006814,18,1,4,3,1,2, ,2,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , 
2024,04,43918,4,0069,1,3,202304439184006911,18,1,1,1,1,2, ,1,51,1,1,9,6,1972,1, , , , , , , , , , , , , , , ,9312,8411,3,2, , ,5,9998,0,8,8,8,8,8,4,44,14,58,1, ,1,1,1,2,4,2800, , , , , ,800, , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,6,5, ,2,2,2,2,2,2,2,2,1, , , , , ,2800, , ,800,3600,2800,3600,1,2,10.5889081665258
2024,04,43918,4,0069,1,3,202304439184006912,18,1,2,3,1,1, ,2,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, , 
2024,04,43918,4,0069,1,3,202304439184006913,18,1,3,3,1,2, ,1,19,3,3,14,5,2004,1, , , , , , , , , , , , , , , ,5211,4630,3,5,2,2,1,3,0,9,9,9,10,10,8,55, ,55,1, ,2, ,2,1,2,300,60, , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,260, , , , ,1299, , , ,1559,1559,1559,1,1,11.7033646059484
2024,04,43918,4,0069,1,3,202304439184006914,18,1,4,3,1,2, ,2,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , 
2024,04,43918,4,0069,1,3,202304439184006915,18,1,5,3,1,2, ,2,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , 
2024,04,43918,4,0070,1,3,202304439184007011,18,1,1,1,1,2, ,1,38,1,1,20,7,1985,1, , , , , , , , , , , , , , , ,7111,4100,2, ,3,2,1,1,0,0,5,0,0,0,0,5, ,48,2,48,1,2,2,1, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,6,5, ,2,2,2,2,2,2,2,2,1, , , , , , ,326, , ,326,326,326,1,1,12.0173773279974
2024,04,43918,4,0070,1,3,202304439184007012,18,1,2,2,1,2, ,2,42,2,2,22,5,1981,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,7,2,2,7, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,6,5, ,2,2,2,2,2,2,2,2,4, , , , , , , , , , , , ,1, ,11.4646489356138
2024,04,43918,4,0070,1,3,202304439184007013,18,1,3,3,1,2, ,1,14,3,3,5,6,2009,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2,2,5, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,2, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1, ,11.7033646059484
2024,04,43918,4,0070,1,3,202304439184007014,18,1,4,3,1,2, ,1,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , 
2024,04,43918,4,0070,1,3,202304439184007015,18,1,5,3,1,2, ,1,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , 
2024,04,4391902,4,0008,1,3,20240143919024000811,18,1,1,1,1,2, ,1,36,1,1,6,2,1988,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,3,1,1,13,7,4,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , ,1, ,13.1876708960205
2024,04,4391902,4,0008,1,3,20240143919024000812,18,1,2,2,1,2, ,2,32,2,2,31,5,1991,1, , , , , , , , , , , , , , , ,2611,8423,3,2, , ,5,9998,0,8,8,8,8,8,0,40, ,40,1, ,2, ,2,2,4,3000, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,12,2, ,2,2,2,2,2,2,10,7,1, , , , ,1033,3000, , , ,3000,3000,4033,1,2,9.5056400061261
2024,04,4391902,4,0008,1,3,20240143919024000813,18,1,3,3,1,2, ,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , 
2024,04,4391902,4,0008,1,3,20240143919024000814,18,1,4,3,1,2, ,2,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , 
2024,04,4391902,4,0009,1,3,20240143919024000911,18,1,1,1,1,2, ,2,46,1,1,9,6,1977,1, , , , , , , , , , , , , , , ,5322,9609,2, ,3,2,1,1,0,4,4,4,3,5,0,20, ,8,2,8,2, ,2,1, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,2,1, , , , , , ,5880, , ,5880,5880,5880,1,1,6.80016722065932
2024,04,4391902,4,0009,1,3,20240143919024000913,18,1,2,3,1,2, ,1,20,2,2,19,11,2003,1, , , , , , , , , , , , , , , ,5412,8411,3,2, , ,5,9998,8,8,8,8,8,8,0,48, ,48,1, ,1,1,1,2,4,2500, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , , , , ,2500, , , ,2500,2500,2500,1,1,10.9444323008279
2024,04,4391902,4,0009,1,3,20240143919024000914,18,1,3,3,1,2, ,2,15,3,3,29,6,2008,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2,2,5, , ,2,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,3, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1, ,9.80554835176672
2024,04,4391902,4,0009,1,3,20240143919024000912,18,1,4,98, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9, , 
2024,04,4391902,4,0010,1,3,20240143919024001011,18,1,1,1,1,2, ,1,31,1,1,21,1,1993,1, , , , , , , , , , , , , , , ,8342,4210,3,5,1, ,4,180,12,12,12,12,12,12,12,84, ,84,1, ,2, ,2,2,4,3500,1090, , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,1,1,1,1702, , , ,1435,3500, , , ,5202,5202,6637,1,2,13.1876708960205
2024,04,4391902,4,0010,1,3,20240143919024001012,18,1,2,3,1,2, ,2,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , 
2024,04,4391902,4,0069,1,3,20240143919024006911,18,1,1,1,1,2, ,1,40,1,1,20,2,1984,1, , , , , , , , , , , , , , , ,8322,4922,2, ,3,2,1,1,10,10,11,10,10,10,10,71, ,71,1, ,1,1,1,1, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,9,3, ,2,2,2,2,2,2,2,7,1, , , , , , ,2680, , ,2680,2680,2680,1,1,13.1876708960205
2024,04,4391902,4,0069,1,3,20240143919024006912,18,1,2,2,1,2, ,2,37,2,2,30,7,1986,1, , , , , , , , , , , , , , , ,9121,9601,3,5,1, ,1,6,0,5,5,5,5,5,5,30, ,30,1, ,2, ,2,2,4,1000, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , , , , ,1000, , , ,1000,1000,1000,1,1,10.7211967116541
2024,04,4391902,4,0069,1,3,20240143919024006913,18,1,3,3,1,2, ,2,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , 
2024,04,4391902,4,0069,1,3,20240143919024006914,18,1,4,3,1,2, ,2,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , 
2024,04,43922,7,0001,1,3,202301439227000111,18,1,1,1,1,2, ,1,37,1,1,20,6,1986,1, , , , , , , , , , , , , , , ,220,8423,3,1, , ,5,9998,8,8,0,8,8,0,8,40, ,40,1, ,2, ,2,2,4,2890, , , , , , , , , , , , , , ,1,4,2, ,2, ,2, ,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,10,3, ,2,2,2,2,2,2,10,1,1, , , , ,83,2890, , , ,2890,2890,2973,1,2,10.3672464037804
2024,04,43922,7,0001,1,3,202301439227000112,18,1,2,2,1,2, ,2,31,2,2,13,3,1993,1, , , , , , , , , , , , , , , ,220,8423,3,1, , ,5,9998,0,8,8,8,8,8,8,48, ,48,1, ,1,1,1,2,4,2800, , , , , , , , , , , , , , ,1,4,2, ,2, ,2, ,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,9,3, ,2,2,2,2,2,2,10,7,1, , , , , ,2800, , , ,2800,2800,2800,1,2,7.47268512735482
2024,04,43922,7,0001,1,3,202301439227000113,18,1,3,3,1,2, ,1,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , 
2024,04,43922,7,0001,1,3,202301439227000114,18,1,4,3,1,2, ,2,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , 
2024,04,43922,7,0002,1,3,202301439227000211,18,1,1,1,1,2, ,1,64,1,1,3,1,1960,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,7,2,2,7, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,9,3, ,1,1,2,2,2,2,2,2,4, , , , , , , , , , , , ,1, ,6.3339428781832
2024,04,43922,7,0002,1,3,202301439227000212,18,1,2,2,1,2, ,2,62,2,2,13,7,1961,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2,2,6, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,5,3, ,1,2,2,2,2,2,2,2,4, , , , , , , , , , , , ,1, ,6.24564087981982
2024,04,43922,7,0002,1,3,202301439227000213,18,1,3,3,1,2, ,2,20,3,3,5,7,2003,1, , , , , , , , , , , , , , , ,4417,8411,3,2, , ,5,9998,0,10,9,10,9,9,6,53, ,53,1, ,2, ,2,2,4,1400, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , , , , ,1400, , , ,1400,1400,1400,1,1,7.70845259094423
2024,04,43922,7,0003,1,3,202301439227000311,18,1,1,1,1,2, ,1,55,1,1,29,5,1968,1, , , , , , , , , , , , , , , ,2341,8510,3,2, , ,5,9998,0,6,6,7,7,6,0,32, ,32,1, ,2, ,2,2,4,2250, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1, , , , ,50,2250, , , ,2250,2250,2300,1,2,6.3339428781832
2024,04,43922,7,0003,1,3,202301439227000312,18,1,2,2,1,2, ,2,52,2,2,17,12,1971,1, , , , , , , , , , , , , , , ,2341,8510,3,2, , ,5,9998,0,7,7,6,7,7,0,34, ,34,1, ,2, ,2,2,4,2250, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,12,2, ,2,2,2,2,2,2,10,7,1, , , , ,50,2250, , , ,2250,2250,2300,1,2,5.34582715320565
2024,04,43922,7,0003,1,3,202301439227000313,18,1,3,3,1,2, ,2,23,3,3,28,1,2001,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2,2,5, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,10,3, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1, ,8.75370662005277
2024,04,43922,7,0003,1,3,202301439227000314,18,1,4,3,1,2, ,2,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , 
2024,04,43922,7,0004,1,3,202301439227000411,18,1,1,1,1,2, ,2,84,1,1,13,3,1940,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2,2,3, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1, , ,2,2,2,2,2,2,2,2,4, , , , , , , , , , , , ,1, ,6.67262343046095
2024,04,4392501,2,0020,1,3,20240443925012002011,18,1,1,1,1,2, ,1,38,1,1,27,10,1985,1, , , , , , , , , , , , , , , ,9313,4100,3,5,3,2,1,4,11,0,0,0,0,11,11,33,12,45,1, ,1,1,1,1,2,240, , , , , ,60,20, , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,5,2, ,2,2,2,2,2,2,10,1,1, , , ,20, ,1039, , ,60,1119,1039,1119,1,1,24.346549316147
2024,04,4392501,2,0020,1,3,20240443925012002012,18,1,2,2,1,2, ,2,38,2,2,19,12,1985,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2, ,9523,4781,4, ,3,2,1,2,2,3,3,0,0,0,0,8, , ,1, ,2, , , , , , , , , , , , ,2,5,2,2,6, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,1,23.2267518182144
2024,04,4392501,2,0020,1,3,20240443925012002013,18,1,3,3,1,2, ,2,17,3,3,19,10,2006,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2,2,5, , ,2,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,6,4, , , , , , , , , , , , ,1, ,21.2430612116666
2024,04,4392501,2,0020,1,3,20240443925012002014,18,1,4,3,1,2, ,1,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , 
2024,04,4392501,2,0020,1,3,20240443925012002015,18,1,5,3,1,2, ,2,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , 
2024,04,4392501,2,0021,1,3,20240143925012002111,18,1,1,1,1,2, ,1,46,1,1,13,4,1978,1, , , , , , , , , , , , , , , ,7412,4321,3,5,1, ,2,25,8,8,8,8,8,8,8,56, ,56,1, ,2, ,2,2,4,2000,264, , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,2,1,1160, , , ,208,2000, , , ,3160,3160,3368,1,2,21.4525489084757
2024,04,4392501,2,0022,1,3,20240143925012002211,18,1,1,1,1,2, ,2,48,1,1,21,9,1975,1, , , , , , , , , , , , , , , ,9112,8411,3,2, , ,5,9998,0,8,8,8,8,8,8,48, ,48,1, ,2, ,2,2,4,1800, , , , , , , , , , , , , , ,1,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,10,2, ,2,2,2,2,2,2,10,1,1, , , , , ,1800, , , ,1800,1800,1800,1,1,14.7321050629471
2024,04,4392501,2,0022,1,3,20240143925012002212,18,1,2,3,1,2, ,2,25,2,2,11,5,1998,1, , , , , , , , , , , , , , , ,4417,8411,3,2, , ,5,9998,0,8,8,8,8,8,0,40,24,64,1, ,2, ,2,2,4,1025, , , , , ,200,20, , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,1,1, , , ,20, ,1025, , ,200,1245,1025,1245,1,1,20.5933299456752
2024,04,4392501,2,0022,1,3,20240143925012002213,18,1,3,3,1,2, ,2,20,3,3,5,1,2004,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,7,2,2,7, , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,4, ,6,2,2,2,2,1,2,14,7,4, , , , , , , , , , , , ,1, ,21.2430612116666
2024,04,4392501,2,0022,1,3,20240143925012002214,18,1,4,3,1,2, ,2,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , 
2024,04,43929,5,0068,1,3,202304439295006811,18,1,1,1,1,2, ,2,45,1,1,12,8,1978,1, , , , , , , , , , , , , , , ,9412,5610,3,5,2,1,1,4,0,8,7,7,7,7,0,36,10,46,1, ,2, ,2,2,1,30,20, , ,350, , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,2,1,600, , , , ,900, ,350, ,1850,1500,1850,1,1,6.40006413026595
